"","hcid","UTMX","UTMY","elev","closest_clinic","catchment_area","closest_river","drought_i","prec","ndvi","tmax","tmin","tmean","tmeanC","date2","name","date","rdtp_u5","rdtp_a5","pos_rdt","yearmon"
"1291",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,66.8477145603725,42.3879986815154,NA,301.681291852679,290.568289620536,296.124790736607,22.9747907366072,2014-01-26,"Nalube",2014-01-20,0,0,0,Jan 2014
"1292",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,69.0682852608817,38.9790008962155,NA,302.665575299944,291.006003243583,296.835789271764,23.6857892717636,2014-01-26,"Mobola",2014-01-20,0,3,3,Jan 2014
"1293",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,66.8477145603725,42.3879986815154,NA,301.681291852679,290.568289620536,296.124790736607,22.9747907366072,2014-01-26,"Mbabala",2014-01-20,0,0,0,Jan 2014
"1294",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,75.4644284929548,41.4450002014637,NA,302.350572858538,291.077575683594,296.714074271066,23.564074271066,2014-01-26,"Mapanza",2014-01-20,0,4,4,Jan 2014
"1295",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,75.4644284929548,41.4450002014637,NA,302.350572858538,291.077575683594,296.714074271066,23.564074271066,2014-01-26,"Mangunza",2014-01-20,1,2,2,Jan 2014
"1296",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,64.4000009809222,36.3860001787543,NA,301.9287109375,290.531999860491,296.230355398996,23.0803553989957,2014-01-26,"Macha",2014-01-20,0,0,0,Jan 2014
"1297",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,64.4000009809222,36.3860001787543,NA,301.9287109375,290.531999860491,296.230355398996,23.0803553989957,2014-01-26,"Kamwanu",2014-01-20,1,1,1,Jan 2014
"1298",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,74.2084274291992,35.8039993569255,NA,302.655282156808,291.185712541852,296.92049734933,23.7704973493302,2014-01-26,"Kabulamwanda",2014-01-20,0,0,0,Jan 2014
"1299",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,62.4619996207101,41.0829992592334,NA,303.11143711635,291.226135253906,297.168786185128,24.0187861851283,2014-01-26,"Habulile",2014-01-20,0,1,1,Jan 2014
"1300",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,77.0234298706055,38.3570004310459,NA,302.679857526507,291.267573765346,296.973715645926,23.8237156459264,2014-01-26,"Chitongo",2014-01-20,0,4,4,Jan 2014
"1301",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,75.4644284929548,41.4450002014637,NA,302.350572858538,291.077575683594,296.714074271066,23.564074271066,2014-01-26,"Chilalantambo",2014-01-20,0,1,1,Jan 2014
"1302",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,64.4000009809222,36.3860001787543,NA,301.9287109375,290.531999860491,296.230355398996,23.0803553989957,2014-01-26,"Chilala",2014-01-20,0,0,0,Jan 2014
"1303",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,81.9095709664481,79.3970003724098,NA,300.11228288923,290.218148367746,295.165215628488,22.0152156284878,2014-02-02,"Simaubi",2014-01-27,1,2,2,Feb 2014
"1304",113,464482,8178382,1207,10862.85713,248957046,3571.639345,73.7539999825614,69.3089999109507,NA,299.41885811942,289.341426304409,294.380142211914,21.2301422119141,2014-02-02,"Siabunkululu",2014-01-27,0,2,2,Feb 2014
"1305",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,76.6398577008928,71.6160011291504,NA,299.296290806362,289.486855643136,294.391573224749,21.2415732247489,2014-02-02,"Nalube",2014-01-27,0,0,0,Feb 2014
"1306",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,78.0861434936524,76.4639991521836,NA,300.177145821708,290.082994733538,295.130070277623,21.9800702776228,2014-02-02,"Mobola",2014-01-27,0,0,0,Feb 2014
"1307",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,76.6398577008928,71.6160011291504,NA,299.296290806362,289.486855643136,294.391573224749,21.2415732247489,2014-02-02,"Mbabala",2014-01-27,0,3,3,Feb 2014
"1308",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,81.9095709664481,79.3970003724098,NA,300.11228288923,290.218148367746,295.165215628488,22.0152156284878,2014-02-02,"Mapanza",2014-01-27,0,2,2,Feb 2014
"1309",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,81.9095709664481,79.3970003724098,NA,300.11228288923,290.218148367746,295.165215628488,22.0152156284878,2014-02-02,"Mangunza",2014-01-27,0,1,1,Feb 2014
"1310",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,73.7539999825614,69.3089999109507,NA,299.41885811942,289.341426304409,294.380142211914,21.2301422119141,2014-02-02,"Macha",2014-01-27,0,4,4,Feb 2014
"1311",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,73.7539999825614,69.3089999109507,NA,299.41885811942,289.341426304409,294.380142211914,21.2301422119141,2014-02-02,"Kamwanu",2014-01-27,0,0,0,Feb 2014
"1312",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,74.3551428658622,80.4100008532405,NA,300.834136962891,291.22942679269,296.03178187779,22.8817818777902,2014-02-02,"Kabulamwanda",2014-01-27,0,1,1,Feb 2014
"1313",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,74.3005708966936,67.712997853756,NA,300.571860177176,290.338287353516,295.455073765346,22.3050737653459,2014-02-02,"Habulile",2014-01-27,1,5,5,Feb 2014
"1314",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,77.848142351423,80.2000025510788,NA,300.651572091239,290.84814453125,295.749858311245,22.5998583112445,2014-02-02,"Chitongo",2014-01-27,0,3,3,Feb 2014
"1315",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,81.9095709664481,79.3970003724098,NA,300.11228288923,290.218148367746,295.165215628488,22.0152156284878,2014-02-02,"Chilalantambo",2014-01-27,0,1,1,Feb 2014
"1316",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,73.7539999825614,69.3089999109507,NA,299.41885811942,289.341426304409,294.380142211914,21.2301422119141,2014-02-02,"Chilala",2014-01-27,0,0,0,Feb 2014
"1317",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,74.1762858799526,37.5509994998574,0.648142857210977,298.688419886998,288.409864153181,293.549142020089,20.3991420200894,2014-02-09,"Simaubi",2014-02-03,0,1,1,Feb 2014
"1318",113,464482,8178382,1207,10862.85713,248957046,3571.639345,65.2524288722447,23.0210002642125,0.63528573513031,298.059709821429,287.181862967355,292.620786394392,19.4707863943921,2014-02-09,"Siabunkululu",2014-02-03,0,0,0,Feb 2014
"1319",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,67.8635711669922,25.4500001370907,0.638571441173553,298.0404183524,287.394709995815,292.717564174107,19.5675641741073,2014-02-09,"Nalube",2014-02-03,0,0,0,Feb 2014
"1320",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,71.8239985874721,38.6120009608567,0.637428573199681,298.623718261719,288.223419189453,293.423568725586,20.273568725586,2014-02-09,"Mobola",2014-02-03,0,2,2,Feb 2014
"1321",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,67.8635711669922,25.4500001370907,0.638571441173553,298.0404183524,287.394709995815,292.717564174107,19.5675641741073,2014-02-09,"Mbabala",2014-02-03,0,0,0,Feb 2014
"1322",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,74.1762858799526,37.5509994998574,0.648142857210977,298.688419886998,288.409864153181,293.549142020089,20.3991420200894,2014-02-09,"Mapanza",2014-02-03,0,1,1,Feb 2014
"1323",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,74.1762858799526,37.5509994998574,0.648142857210977,298.688419886998,288.409864153181,293.549142020089,20.3991420200894,2014-02-09,"Mangunza",2014-02-03,1,2,2,Feb 2014
"1324",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,65.2524288722447,23.0210002642125,0.63528573513031,298.059709821429,287.181862967355,292.620786394392,19.4707863943921,2014-02-09,"Macha",2014-02-03,0,4,4,Feb 2014
"1325",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,65.2524288722447,23.0210002642125,0.63528573513031,298.059709821429,287.181862967355,292.620786394392,19.4707863943921,2014-02-09,"Kamwanu",2014-02-03,0,2,2,Feb 2014
"1326",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,71.7677143641881,45.5530005693436,0.710142850875855,299.330705915179,290.31800188337,294.824353899275,21.6743538992746,2014-02-09,"Kabulamwanda",2014-02-03,0,0,0,Feb 2014
"1327",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,69.2039991106306,40.1430001258849,0.648000010422298,299.014295305525,288.485434395926,293.749864850725,20.5998648507255,2014-02-09,"Habulile",2014-02-03,0,2,2,Feb 2014
"1328",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,72.4847139630999,43.0950009822846,0.672142846243722,299.104723249163,289.408425467355,294.256574358259,21.1065743582591,2014-02-09,"Chitongo",2014-02-03,1,1,1,Feb 2014
"1329",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,74.1762858799526,37.5509994998574,0.648142857210977,298.688419886998,288.409864153181,293.549142020089,20.3991420200894,2014-02-09,"Chilalantambo",2014-02-03,0,0,0,Feb 2014
"1330",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,65.2524288722447,23.0210002642125,0.63528573513031,298.059709821429,287.181862967355,292.620786394392,19.4707863943921,2014-02-09,"Chilala",2014-02-03,0,0,0,Feb 2014
"1331",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,73.0148577008929,34.0689996480942,NA,301.697426932199,291.572426932199,296.634926932199,23.4849269321987,2014-02-16,"Simaubi",2014-02-10,2,3,3,Feb 2014
"1332",113,464482,8178382,1207,10862.85713,248957046,3571.639345,58.9842850821359,30.9700010418892,NA,301.309579031808,290.970140729632,296.13985988072,22.9898598807199,2014-02-16,"Siabunkululu",2014-02-10,0,2,2,Feb 2014
"1333",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,66.6087139674596,43.4509989023209,NA,301.190569196429,290.918709891183,296.054639543806,22.9046395438058,2014-02-16,"Nalube",2014-02-10,0,2,2,Feb 2014
"1334",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,68.4790006365095,26.8799996376037,NA,301.84028843471,291.624851771763,296.732570103236,23.5825701032365,2014-02-16,"Mobola",2014-02-10,0,1,1,Feb 2014
"1335",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,66.6087139674596,43.4509989023209,NA,301.190569196429,290.918709891183,296.054639543806,22.9046395438058,2014-02-16,"Mbabala",2014-02-10,1,2,2,Feb 2014
"1336",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,73.0148577008929,34.0689996480942,NA,301.697426932199,291.572426932199,296.634926932199,23.4849269321987,2014-02-16,"Mapanza",2014-02-10,0,3,3,Feb 2014
"1337",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,73.0148577008929,34.0689996480942,NA,301.697426932199,291.572426932199,296.634926932199,23.4849269321987,2014-02-16,"Mangunza",2014-02-10,1,3,3,Feb 2014
"1338",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,58.9842850821359,30.9700010418892,NA,301.309579031808,290.970140729632,296.13985988072,22.9898598807199,2014-02-16,"Macha",2014-02-10,0,2,2,Feb 2014
"1339",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,58.9842850821359,30.9700010418892,NA,301.309579031808,290.970140729632,296.13985988072,22.9898598807199,2014-02-16,"Kamwanu",2014-02-10,0,2,2,Feb 2014
"1340",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,69.4875717163086,21.0249994583428,NA,301.975428989955,292.247427804129,297.111428397042,23.9614283970425,2014-02-16,"Kabulamwanda",2014-02-10,0,0,0,Feb 2014
"1341",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,63.0521425519671,19.6949995381292,NA,302.291713169643,291.887285505022,297.089499337332,23.9394993373325,2014-02-16,"Habulile",2014-02-10,1,1,1,Feb 2014
"1342",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,70.6904285975865,24.5689998865128,NA,301.922284807478,292.010567801339,296.966426304408,23.8164263044084,2014-02-16,"Chitongo",2014-02-10,0,1,1,Feb 2014
"1343",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,73.0148577008929,34.0689996480942,NA,301.697426932199,291.572426932199,296.634926932199,23.4849269321987,2014-02-16,"Chilalantambo",2014-02-10,0,1,1,Feb 2014
"1344",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,58.9842850821359,30.9700010418892,NA,301.309579031808,290.970140729632,296.13985988072,22.9898598807199,2014-02-16,"Chilala",2014-02-10,1,1,1,Feb 2014
"1345",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,64.2218567984445,5.67300006747246,0.651285699435643,302.916002546038,292.831865583147,297.873934064593,24.7239340645925,2014-02-23,"Simaubi",2014-02-17,1,3,3,Feb 2014
"1346",113,464482,8178382,1207,10862.85713,248957046,3571.639345,49.4561429704939,2.5710000358522,NA,303.051718575614,292.210287911551,297.631003243582,24.4810032435825,2014-02-23,"Siabunkululu",2014-02-17,0,1,1,Feb 2014
"1347",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,54.9884283883231,1.6569999679923,NA,302.787715366909,292.248421805245,297.518068586077,24.368068586077,2014-02-23,"Nalube",2014-02-17,0,0,0,Feb 2014
"1348",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,61.7869998386928,8.72200017981231,NA,303.058567592076,292.873147147042,297.965857369559,24.8158573695591,2014-02-23,"Mobola",2014-02-17,0,4,4,Feb 2014
"1349",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,54.9884283883231,1.6569999679923,NA,302.787715366909,292.248421805245,297.518068586077,24.368068586077,2014-02-23,"Mbabala",2014-02-17,2,4,4,Feb 2014
"1350",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,64.2218567984445,5.67300006747246,0.651285699435643,302.916002546038,292.831865583147,297.873934064593,24.7239340645925,2014-02-23,"Mapanza",2014-02-17,0,0,0,Feb 2014
"1351",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,64.2218567984445,5.67300006747246,0.651285699435643,302.916002546038,292.831865583147,297.873934064593,24.7239340645925,2014-02-23,"Mangunza",2014-02-17,0,1,1,Feb 2014
"1352",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,49.4561429704939,2.5710000358522,NA,303.051718575614,292.210287911551,297.631003243582,24.4810032435825,2014-02-23,"Macha",2014-02-17,0,0,0,Feb 2014
"1353",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,49.4561429704939,2.5710000358522,NA,303.051718575614,292.210287911551,297.631003243582,24.4810032435825,2014-02-23,"Kamwanu",2014-02-17,0,0,0,Feb 2014
"1354",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,63.6972863333566,15.6930001219735,0.676857139383044,302.46828351702,293.007428850446,297.737856183733,24.5878561837333,2014-02-23,"Kabulamwanda",2014-02-17,0,0,0,Feb 2014
"1355",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,55.593142918178,13.2060000300407,NA,303.333282470703,293.130855015346,298.232068743025,25.0820687430245,2014-02-23,"Habulile",2014-02-17,1,5,5,Feb 2014
"1356",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,63.6809997558594,11.7909999117255,0.65071428673608,302.775002615792,293.046857561384,297.910930088588,24.7609300885881,2014-02-23,"Chitongo",2014-02-17,0,0,0,Feb 2014
"1357",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,64.2218567984445,5.67300006747246,0.651285699435643,302.916002546038,292.831865583147,297.873934064593,24.7239340645925,2014-02-23,"Chilalantambo",2014-02-17,0,0,0,Feb 2014
"1358",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,49.4561429704939,2.5710000358522,NA,303.051718575614,292.210287911551,297.631003243582,24.4810032435825,2014-02-23,"Chilala",2014-02-17,1,3,3,Feb 2014
"1359",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,55.3418573651995,8.65300019457936,NA,304.047855922154,293.399427141462,298.723641531808,25.573641531808,2014-03-02,"Simaubi",2014-02-24,1,4,4,Mar 2014
"1360",113,464482,8178382,1207,10862.85713,248957046,3571.639345,41.6207144601005,1.92599995527417,NA,303.681854248047,292.880571637835,298.281212942941,25.1312129429409,2014-03-02,"Siabunkululu",2014-02-24,0,0,0,Mar 2014
"1361",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,47.2927142551967,4.29399992525577,NA,303.478145054408,292.927141462054,298.202643258231,25.052643258231,2014-03-02,"Nalube",2014-02-24,0,0,0,Mar 2014
"1362",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,51.0048571995326,4.78599992860108,NA,304.351143973214,293.37013898577,298.860641479492,25.7106414794922,2014-03-02,"Mobola",2014-02-24,0,4,4,Mar 2014
"1363",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,47.2927142551967,4.29399992525577,NA,303.478145054408,292.927141462054,298.202643258231,25.052643258231,2014-03-02,"Mbabala",2014-02-24,0,1,1,Mar 2014
"1364",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,55.3418573651995,8.65300019457936,NA,304.047855922154,293.399427141462,298.723641531808,25.573641531808,2014-03-02,"Mapanza",2014-02-24,0,1,1,Mar 2014
"1365",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,55.3418573651995,8.65300019457936,NA,304.047855922154,293.399427141462,298.723641531808,25.573641531808,2014-03-02,"Mangunza",2014-02-24,0,1,1,Mar 2014
"1366",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,41.6207144601005,1.92599995527417,NA,303.681854248047,292.880571637835,298.281212942941,25.1312129429409,2014-03-02,"Macha",2014-02-24,0,2,2,Mar 2014
"1367",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,41.6207144601005,1.92599995527417,NA,303.681854248047,292.880571637835,298.281212942941,25.1312129429409,2014-03-02,"Kamwanu",2014-02-24,0,0,0,Mar 2014
"1368",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,49.7879998343331,12.3099997490645,NA,303.846431187221,293.338570731027,298.592500959124,25.4425009591239,2014-03-02,"Kabulamwanda",2014-02-24,0,0,0,Mar 2014
"1369",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,45.4817150660924,2.7620000441093,NA,304.820853097098,293.503431047712,299.162142072405,26.0121420724049,2014-03-02,"Habulile",2014-02-24,0,2,2,Mar 2014
"1370",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,51.7234284537179,12.666000263649,NA,304.158285958426,293.511566162109,298.834926060268,25.6849260602679,2014-03-02,"Chitongo",2014-02-24,0,1,1,Mar 2014
"1371",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,55.3418573651995,8.65300019457936,NA,304.047855922154,293.399427141462,298.723641531808,25.573641531808,2014-03-02,"Chilalantambo",2014-02-24,0,0,0,Mar 2014
"1372",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,41.6207144601005,1.92599995527417,NA,303.681854248047,292.880571637835,298.281212942941,25.1312129429409,2014-03-02,"Chilala",2014-02-24,0,1,1,Mar 2014
"1373",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,52.2674282618931,0.684000015258789,NA,304.465432303292,293.378138950893,298.921785627093,25.7717856270926,2014-03-09,"Simaubi",2014-03-03,0,0,0,Mar 2014
"1374",113,464482,8178382,1207,10862.85713,248957046,3571.639345,35.7598571777344,0.978999972343444,0.642285696097783,303.90713936942,293.015577043806,298.461358206613,25.3113582066127,2014-03-09,"Siabunkululu",2014-03-03,0,2,2,Mar 2014
"1375",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,42.5969995771136,1.7960000038147,NA,303.457571847098,292.984571184431,298.221071515764,25.0710715157645,2014-03-09,"Nalube",2014-03-03,0,2,2,Mar 2014
"1376",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,44.8811427525111,0.639000020921231,0.65285712480545,304.877288818359,293.42342703683,299.150357927595,26.0003579275949,2014-03-09,"Mobola",2014-03-03,0,1,1,Mar 2014
"1377",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,42.5969995771136,1.7960000038147,NA,303.457571847098,292.984571184431,298.221071515764,25.0710715157645,2014-03-09,"Mbabala",2014-03-03,0,1,1,Mar 2014
"1378",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,52.2674282618931,0.684000015258789,NA,304.465432303292,293.378138950893,298.921785627093,25.7717856270926,2014-03-09,"Mapanza",2014-03-03,0,1,1,Mar 2014
"1379",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,52.2674282618931,0.684000015258789,NA,304.465432303292,293.378138950893,298.921785627093,25.7717856270926,2014-03-09,"Mangunza",2014-03-03,0,2,2,Mar 2014
"1380",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,35.7598571777344,0.978999972343444,0.642285696097783,303.90713936942,293.015577043806,298.461358206613,25.3113582066127,2014-03-09,"Macha",2014-03-03,0,1,1,Mar 2014
"1381",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,35.7598571777344,0.978999972343444,0.642285696097783,303.90713936942,293.015577043806,298.461358206613,25.3113582066127,2014-03-09,"Kamwanu",2014-03-03,0,0,0,Mar 2014
"1382",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,45.4215709141323,0.312000006437302,0.685428576810019,304.841138567243,293.284994942801,299.063066755022,25.9130667550224,2014-03-09,"Kabulamwanda",2014-03-03,2,4,4,Mar 2014
"1383",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,39.5658574785505,4.60400015302002,0.652428558894566,305.192430768694,293.609575544085,299.401003156389,26.2510031563895,2014-03-09,"Habulile",2014-03-03,2,7,7,Mar 2014
"1384",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,48.6292855398995,0.128000006079674,0.663285715239389,304.921713692802,293.433140345982,299.177427019392,26.027427019392,2014-03-09,"Chitongo",2014-03-03,1,2,2,Mar 2014
"1385",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,52.2674282618931,0.684000015258789,NA,304.465432303292,293.378138950893,298.921785627093,25.7717856270926,2014-03-09,"Chilalantambo",2014-03-03,0,0,0,Mar 2014
"1386",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,35.7598571777344,0.978999972343444,0.642285696097783,303.90713936942,293.015577043806,298.461358206613,25.3113582066127,2014-03-09,"Chilala",2014-03-03,1,2,2,Mar 2014
"1387",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,43.4438574654715,1.36899995803833,NA,302.15143258231,292.247855050223,297.199643816267,24.0496438162669,2014-03-16,"Simaubi",2014-03-10,0,0,0,Mar 2014
"1388",113,464482,8178382,1207,10862.85713,248957046,3571.639345,31.6204286302839,0.928000003099442,NA,301.491856166295,291.643855503627,296.567855834961,23.4178558349609,2014-03-16,"Siabunkululu",2014-03-10,0,0,0,Mar 2014
"1389",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,36.0545714242118,0.485999997705221,NA,301.608149937221,291.738568987165,296.673359462193,23.5233594621932,2014-03-16,"Nalube",2014-03-10,0,1,1,Mar 2014
"1390",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,39.122142791748,1.81200003623962,NA,302.085566929408,292.261282784598,297.173424857003,24.0234248570032,2014-03-16,"Mobola",2014-03-10,0,6,6,Mar 2014
"1391",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,36.0545714242118,0.485999997705221,NA,301.608149937221,291.738568987165,296.673359462193,23.5233594621932,2014-03-16,"Mbabala",2014-03-10,3,4,4,Mar 2014
"1392",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,43.4438574654715,1.36899995803833,NA,302.15143258231,292.247855050223,297.199643816267,24.0496438162669,2014-03-16,"Mapanza",2014-03-10,0,1,1,Mar 2014
"1393",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,43.4438574654715,1.36899995803833,NA,302.15143258231,292.247855050223,297.199643816267,24.0496438162669,2014-03-16,"Mangunza",2014-03-10,1,2,2,Mar 2014
"1394",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,31.6204286302839,0.928000003099442,NA,301.491856166295,291.643855503627,296.567855834961,23.4178558349609,2014-03-16,"Macha",2014-03-10,2,3,3,Mar 2014
"1395",106,475899,8169766,1268,14303.26344,419002790.9,5722.102797,31.6204286302839,0.928000003099442,NA,301.491856166295,291.643855503627,296.567855834961,23.4178558349609,2014-03-16,"Kamwanu",2014-03-10,1,3,3,Mar 2014
"1396",105,486462,8245784,1011,20171.62066,1028382139,15745.78486,37.4074287414551,3.23399997875094,NA,302.257716587612,292.190569196428,297.22414289202,24.07414289202,2014-03-16,"Kabulamwanda",2014-03-10,0,5,5,Mar 2014
"1397",104,448856,8191328,1219,13440.04423,448935561.7,2811.055333,34.853999546596,3.39799990644679,NA,302.218575613839,292.441000802176,297.329788208008,24.1797882080077,2014-03-16,"Habulile",2014-03-10,2,8,8,Mar 2014
"1398",103,492896,8226666,1011,20171.62066,818234640.6,7359.362935,41.1614287240165,2.85700009763241,NA,302.33799961635,292.371991838728,297.354995727539,24.2049957275391,2014-03-16,"Chitongo",2014-03-10,0,0,0,Mar 2014
"1399",102,488710,8193870,1100,6747.577047,102078346.6,3139.40613,43.4438574654715,1.36899995803833,NA,302.15143258231,292.247855050223,297.199643816267,24.0496438162669,2014-03-16,"Chilalantambo",2014-03-10,0,0,0,Mar 2014
"1400",101,462089,8188978,1188,10862.85713,196111854.8,6450.007832,31.6204286302839,0.928000003099442,NA,301.491856166295,291.643855503627,296.567855834961,23.4178558349609,2014-03-16,"Chilala",2014-03-10,1,2,2,Mar 2014
"1401",114,481916,8202642,1114,7975.726801,228760980.8,5038.897067,35.3485717773437,2.05600002408027,NA,304.474430629185,292.04643031529,298.260430472238,25.1104304722378,2014-03-23,"Simaubi",2014-03-17,0,1,1,Mar 2014
"1402",113,464482,8178382,1207,10862.85713,248957046,3571.639345,27.3117141723633,1.09900001063943,NA,303.891287667411,291.756286621094,297.823787144252,24.6737871442523,2014-03-23,"Siabunkululu",2014-03-17,0,2,2,Mar 2014
"1403",112,494046,8189740,1109,6747.577047,180701266.4,1199.13243,30.0198571341378,2.4139999076724,NA,303.65813773019,291.658429827009,297.658283778599,24.5082837785994,2014-03-23,"Nalube",2014-03-17,0,0,0,Mar 2014
"1404",111,467667,8203684,1160,14287.04886,403728921.6,354.87025,33.4072856903076,1.22700001299381,NA,304.705283028739,292.161285400391,298.433284214565,25.2832842145647,2014-03-23,"Mobola",2014-03-17,2,8,8,Mar 2014
"1405",110,495413,8168780,1204,19538.89434,759644033.9,1078.508669,30.0198571341378,2.4139999076724,NA,303.65813773019,291.658429827009,297.658283778599,24.5082837785994,2014-03-23,"Mbabala",2014-03-17,0,2,2,Mar 2014
"1406",109,489883,8203015,1055,7975.726801,239798716.4,479.828009,35.3485717773437,2.05600002408027,NA,304.474430629185,292.04643031529,298.260430472238,25.1104304722378,2014-03-23,"Mapanza",2014-03-17,1,1,1,Mar 2014
"1407",108,504094,8191539,1083,10207.77669,309214284.2,6673.366861,35.3485717773437,2.05600002408027,NA,304.474430629185,292.04643031529,298.260430472238,25.1104304722378,2014-03-23,"Mangunza",2014-03-17,0,5,5,Mar 2014
"1408",107,477702.886,8187492.626,1140,12721.14216,241078519.7,4584.596115,27.3117141723633,1.09900001063943,NA,303.891287667411,291.756286621094,297.823787144252,24.6737871442523,2014-03-23,"Macha",2014-03-17,3,6,6,Mar 2014
